repo,dependency_file,affected_test_file,bypass_method,commit_hash,commit_date,commit_author,commit_message,total_commits_to_file,description
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),d26b18cbb1bfad0eebbdf8161f84627fc8575f75,2019-11-27T16:38:06+02:00,MomIsBestFriend,STY: 'open()' and 'close()' to 'with' context manager (#29851),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),0c0adfbc291fc1b1e9afad592f5275e783ffd0b0,2019-11-26T16:55:39-08:00,jbrockmendel,CI: Fix npdev build (#29860),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),7d7f885856b0c3d51eaf15beaac9d4f30c23797d,2019-11-25T16:49:48+01:00,Joris Van den Bossche,ENH: add BooleanArray extension array (#29555),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),c23649143781c658f792e8f7a5b4368ed01f719c,2019-11-18T00:39:28Z,alimcmaster1,CLN: String formatting % -> f-strings (#29518),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),2deb2da98fe831408f9ffba555784108f0496acd,2019-11-14T05:00:16-08:00,jbrockmendel,CLN: annotations and docstrings in pd.io (#29605),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/tests/io/data/csv/test_mmap.csv,pandas/tests/io/parser/common/test_file_buffer_url.py,mmap.mmap (after initial open),33181d92a97a57e2ac0bf5efee9d6c301be430af,2019-11-13T16:58:07Z,alimcmaster1,Make subdirs in tests/io/data (#29513),1,CSV file accessed via memory mapping
pandas,pandas/tests/io/data/csv/test1.csv,pandas/tests/io/parser/test_c_parser_only.py,mmap.mmap,33181d92a97a57e2ac0bf5efee9d6c301be430af,2019-11-13T16:58:07Z,alimcmaster1,Make subdirs in tests/io/data (#29513),1,CSV file accessed via memory mapping in test
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),f590cea5507f52b5fadae21a4ca34521e9b94116,2019-11-07T10:41:29-05:00,krey,pyperclip upgrade (#28471),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),9cfb8b55b70028d818fe4727d7587586f581673a,2019-10-05T18:17:40-05:00,Tom Augspurger,API: Add string extension type (#27949),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),cc7367ce0427e50fcb44ada656e5003e23b81efd,2019-09-27T16:58:17+02:00,Joris Van den Bossche,CLN: clean-up internal sparse imports + restructure sparse submodule (#28516),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),0a082d40c4a750655a7f1ce127c58ca26cd5905e,2019-09-18T09:02:11-05:00,Tom Augspurger,DEPR: Remove SparseSeries and SparseDataFrame (#28425),189,Import behavior tested in optimized subprocess
pandas,pandas/tests/io/data/legacy_pickle/1.5.3/1.5.3_x86_64_linux_3.11.9.pickle,pandas/tests/io/test_pickle.py,pickle (C deserialization),0a082d40c4a750655a7f1ce127c58ca26cd5905e,2019-09-18T09:02:11-05:00,Tom Augspurger,DEPR: Remove SparseSeries and SparseDataFrame (#28425),1,Legacy pickle file for compatibility testing
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),bb6135880e5e453d7701764b9f2e4ad3356a68d7,2019-07-03T22:34:46-04:00,Joris Van den Bossche,STYLE: Apply black formatting,189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),bb6135880e5e453d7701764b9f2e4ad3356a68d7,2019-07-03T22:34:46-04:00,Joris Van den Bossche,STYLE: Apply black formatting,38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),4e185fcaedfe75050a3aa4e9fa175f9579825388,2019-07-03T13:02:35-04:00,William Ayd,CLN/DEPR: Final panel removal (#27101),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),a272b60aabc2a3b4128a7365e9b2b0080bcd5121,2019-06-28T16:37:39+01:00,alimcmaster1,STYLE: Isort __init__ files (#26749),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/tests/io/data/legacy_pickle/1.5.3/1.5.3_x86_64_linux_3.11.9.pickle,pandas/tests/io/test_pickle.py,pickle (C deserialization),46cd7f0dd56a7189c46412cd873abc0735f38748,2019-06-27T16:23:02-05:00,William Ayd,Removed Panel Kludge from Pickle/Msgpack tests (#27082),1,Legacy pickle file for compatibility testing
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),21fe224627a07e9c913d8788026a5bdc32b28b8c,2019-06-16T16:30:39+02:00,Clemens Brunner,Add reader for SPSS (.sav) files (#26537),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),ea06f8d1157601b5fdb48598e27b02149828fba0,2019-06-11T09:27:04+01:00,DanielFEvans,ERR: include original error message for missing required dependencies (#26685),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),30d9cf30c680596fc6e00b3e06a30d2fc62bad69,2019-06-05T22:30:45+02:00,Joris Van den Bossche,"Revert ""ERR: include original error message for missing required dependencies (#26665)""",189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),047d32d20640898978dbf6d9855cd6fecbbcf0d5,2019-06-05T19:44:38+01:00,DanielFEvans,ERR: include original error message for missing required dependencies (#26665),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),33552913376cf23a890d482d8661b3140062496c,2019-06-02T17:09:44-04:00,Chuanzhu Xu,remove outdated gtk package from code (#26590),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),072408ea8d654e5bbab270f11fbe61246e76691f,2019-05-29T20:29:40-05:00,Tom Augspurger,ENH: Support nested renaming / selection (#26399),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),374478cb149f5ebc2dd2efd2145443670bf9733e,2019-05-24T15:07:54-07:00,Matthew Roeschke, CLN: pd.TimeGrouper (#26477),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),d9c9e2f01ab53de2ba4031367bc570ce66dac374,2019-04-14T21:07:47-07:00,Matthew Roeschke,CLN: pylint references (#26091),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),9d66bdf1c6f252ba8a9f7b3298877d9c021a84c9,2019-04-10T02:18:38+01:00,Ryan Nazareth,"Replace wildcardimports in toplevelinit as precursor for reshape,stata,io PRs #25936 #25940 #25939 (#26019)",189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),2618b218eb4fad936310dcce011acc1b79e0ed96,2019-03-24T11:34:10-07:00,jbrockmendel,Move core.config to _config.config (#25793),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),336b8d62e3ba184f5e9a857187f9b06e83092e2b,2018-12-28T12:20:57-06:00,Tom Augspurger,NumPyBackedExtensionArray (#24227),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),398d01717bde0515f7751fa47ebeb73c63c47ce4,2018-10-28T06:42:55-07:00,gfyoung,CLN: Remove pandas.tools module (#23376),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),8d27d4603e49f030c0293d158cc3cb90bfc69f13,2018-10-27T19:33:57-07:00,gfyoung,"CLN: Remove pd.parser, lib, and tslib (#23378)",189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),9f4ccb59ad7e26ecf17847c8e17474bd26474f69,2018-09-19T15:23:26+01:00,alimcmaster1,API: Git version (#22745),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),9e99299cb6df0d1e028353f9de550410fd3bfce0,2018-09-18T08:15:24-03:00,Vitória Helena,CLN: Removes module pandas.json (#22737),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),8ddc0fd801d794fcd7735816790dff66d1c678e2,2018-04-29T17:49:01-06:00,jschendel,DOC: Link to new PyPI instead legacy PyPI (#20872),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),3597de0ada3869c8841d05ef4353195a6e124184,2018-02-01T09:12:00Z,topper-123,"DEPR/CLN: Remove pd.rolling_*, pd.expanding* and pd.ewm* (#18723)",189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),1d32264c62c8c43f0e728328c4abfc452d98609d,2018-01-06T17:15:22Z,Marc Garcia,DOC: Using deprecated sphinx directive instead of non-standard messages in docstrings (#18928) (#18934),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),ad043d146b064e50ae732345e1c7b5a5106df3f7,2017-12-30T11:15:08-05:00,luzpaz,Misc. Typo fixes (#18966),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),32aef5c043987028f1847cbf5aa8b81e85580b3a,2017-12-27T20:30:01+01:00,Tommy,DOC: greater consistency and spell-check for intro docs (#18948),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),412988ed972a929203b2e867c8fdc7fcb0e7d312,2017-11-24T16:17:02-06:00,Vince W,Update clipboard Qt-bindings for flexiblity and Python3 compatibility (#17723),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),16c247bcfb214d296ddf192520db51cb310268e8,2017-05-18T21:43:25+01:00,David Read,"Fixes truncated error message ""C extension: umpy.core.multiarray failed to import"" (#16366)",189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),e99f56e43ab65710a34440067efe372d5f74280b,2017-05-04T10:27:36-04:00,Jeff Reback,CLN: make submodules of pandas.util private (#16223),189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),e99f56e43ab65710a34440067efe372d5f74280b,2017-05-04T10:27:36-04:00,Jeff Reback,CLN: make submodules of pandas.util private (#16223),38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),669973aafdcf239c2e657601231879659ee3249c,2017-04-27T17:27:53-04:00,Jeff Reback,DEPR: provide deprecations and exposure for NaTType (#16146),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),d16cce89521c84fcb9c7b7bb2e95629a6fe7acb7,2017-04-18T06:10:54-04:00,Jeff Reback,CLN: move/reorg pandas.tools -> pandas.core.reshape,189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),f60b914e2100d44740df377d55f4d43b3709478c,2017-04-16T21:31:38Z,Jeff Reback,CLN: move infer_dtype to pandas.api.types (#16023),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),a25272ba72741c3e2862f5b0e06279242ffef2b2,2017-04-16T20:28:33+02:00,Joris Van den Bossche,CLN: update pandas.lib deprecation messages (GH15936) (#16021),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),8daf9a7e45344dc5a247410e037dccb41b97a3db,2017-04-16T16:05:17+02:00,Joris Van den Bossche,API: expose public testing functions in pandas.testing (GH9895) (#16003),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),005a09e971a8afb26acdd408a025f71a9951f52b,2017-04-15T19:53:31-04:00,Jeff Reback,CLN: move top-level dirs,189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),7993fc81098936a893ec0dc0d84d41cfe4eb4218,2017-04-15T18:02:25+02:00,Joris Van den Bossche,CLN/API: move plotting funcs to pandas.plotting (#16005),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),c4dca36801a58d7ae5cdc395404d4e35f03d110d,2017-04-07T21:04:31+02:00,Joris Van den Bossche,DEPR: correct locations to access public json/parser objects in depr message (#15909),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),0a3706780feb77f241715ffcdebb14ad7d678d3d,2017-04-05T12:59:17+02:00,Joris Van den Bossche,DEPR: correct locations to access public tslib objects (#15897),189,Import behavior tested in optimized subprocess
pandas,pandas/__init__.py,pandas/tests/test_downstream.py,subprocess (-OO flag),da0523a346abd9575ab05746e242ec67c1c442d4,2017-04-03T17:49:22-04:00,Jeff Reback,API: expose pandas.errors,189,Import behavior tested in optimized subprocess
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),ed07df196e08a183c162c0e91a12f4f203d41041,2017-04-03T12:31:55-04:00,gfyoung,"CLN: Remove ""flake8: noqa"" from even more files",38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/tests/io/data/legacy_pickle/1.5.3/1.5.3_x86_64_linux_3.11.9.pickle,pandas/tests/io/test_pickle.py,pickle (C deserialization),a1086517818039dc4461a526b19c4b7c917b9afe,2017-03-30T17:02:14-04:00,Jeff Reback,COMPAT: add 0.19.2 msgpack/pickle files (#15848),1,Legacy pickle file for compatibility testing
pandas,pandas/tests/io/data/csv/test_mmap.csv,pandas/tests/io/parser/common/test_file_buffer_url.py,mmap.mmap (after initial open),5fb5228988832ff0328c4d830cb4e2609b882ab1,2017-02-12T09:50:55-05:00,Jeff Reback,TST: consolidate remaining tests under pandas.tests,1,CSV file accessed via memory mapping
pandas,pandas/tests/io/data/csv/test1.csv,pandas/tests/io/parser/test_c_parser_only.py,mmap.mmap,5fb5228988832ff0328c4d830cb4e2609b882ab1,2017-02-12T09:50:55-05:00,Jeff Reback,TST: consolidate remaining tests under pandas.tests,1,CSV file accessed via memory mapping in test
pandas,pandas/tests/io/data/legacy_pickle/1.5.3/1.5.3_x86_64_linux_3.11.9.pickle,pandas/tests/io/test_pickle.py,pickle (C deserialization),5fb5228988832ff0328c4d830cb4e2609b882ab1,2017-02-12T09:50:55-05:00,Jeff Reback,TST: consolidate remaining tests under pandas.tests,1,Legacy pickle file for compatibility testing
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),542c9166a6ceff4a4889caae3843c3a82a2301cd,2017-02-07T13:50:37-05:00,Jeff Reback,TST/STYLE: remove multiprocess nose flags and slight PEP fixes,38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/io/clipboard/__init__.py,pandas/tests/io/test_clipboard.py,subprocess (external clipboard tools),4a1a330343f31fc8ca62b98a84978475968cba9c,2016-11-18T17:36:36-05:00,Ajay Saxena,"BUG in clipboard (linux, python2) with unicode and separator (GH13747)",38,"Clipboard uses external tools like pbcopy, xclip"
pandas,pandas/tests/io/data/legacy_pickle/1.5.3/1.5.3_x86_64_linux_3.11.9.pickle,pandas/tests/io/test_pickle.py,pickle (C deserialization),2a96ab7bd9614be79f349975908b42c676a244ab,2016-07-10T17:21:11-04:00,sinhrks,DEPR: rename Timestamp.offset to .freq,1,Legacy pickle file for compatibility testing
pandas,pandas/tests/io/data/legacy_pickle/1.5.3/1.5.3_x86_64_linux_3.11.9.pickle,pandas/tests/io/test_pickle.py,pickle (C deserialization),2134b6307928b526776473d641f88d5d15a6d025,2016-07-05T06:41:52-04:00,sinhrks,BUG: categorical unpickle to use _coerce_indexer_dtype,1,Legacy pickle file for compatibility testing
pandas,pandas/tests/io/data/csv/test_mmap.csv,pandas/tests/io/parser/common/test_file_buffer_url.py,mmap.mmap (after initial open),5407249a99e4c6e3d9f28465a940cd48a44799db,2016-06-08T07:22:34-04:00,gfyoung,"DOC, ENH: Support memory_map for Python engine",1,CSV file accessed via memory mapping
pandas,pandas/tests/io/data/csv/test1.csv,pandas/tests/io/parser/test_c_parser_only.py,mmap.mmap,ea6d7218767da55ee6529307052f8656c8e7c1a8,2013-04-10T07:59:55-04:00,jreback,CLN: moved all data for tests to /data sub-dir of the tests,1,CSV file accessed via memory mapping in test
pandas,pandas/tests/io/data/csv/test1.csv,pandas/tests/io/parser/test_c_parser_only.py,mmap.mmap,ff534d103dcda4e81f38a41281041e3f27c2543f,2012-09-03T19:57:48-04:00,Wes McKinney,"ENH: fix segfaulting issue in to_boolean, start on header parsing support etc.",1,CSV file accessed via memory mapping in test
pandas,pandas/tests/io/data/csv/test1.csv,pandas/tests/io/parser/test_c_parser_only.py,mmap.mmap,9a5dc9b51e7a2d496fbc627acd793529b9f37443,2011-06-28T18:56:59-04:00,Wes McKinney,added test csv files,1,CSV file accessed via memory mapping in test
